173	131.605	NaN	NaN	NaN	131.983	132.584	134.55	NaN	NaN	131.824	123.55	120.964	117.6049
174	130.396	NaN	NaN	NaN	131.248	131.398	133.178	NaN	NaN	128.768	118.178	117.524	113.2254
175	125.818	NaN	NaN	NaN	129.703	129.45	131.984	NaN	NaN	122.274	109.799	110.866	106.6857
176	128.837	NaN	NaN	NaN	129.578	129.769	132.316	NaN	NaN	117.506	102.528	104.199	97.6028
177	128.114	NaN	NaN	NaN	129.039	130.177	133.825	NaN	NaN	113.273	97.5275	101.011	91.5480
178	129.267	NaN	NaN	NaN	129.988	130.619	129.858	NaN	NaN	107.955	92.6367	97.2585	89.1872
179	130.118	NaN	NaN	NaN	130.154	131.137	119.75	NaN	NaN	101.421	89.317	92.5434	85.3701
180	130.861	NaN	NaN	NaN	128.819	131.325	109.982	NaN	NaN	97.0557	84.1241	87.964	84.9797
181	132.748	NaN	NaN	NaN	119.898	125.88	100.15	NaN	NaN	89.7154	77.7233	79.3365	84.9883
182	136.157	NaN	NaN	NaN	110.865	117.214	90.6123	NaN	NaN	82.144	72.5463	83.9937	83.7115
183	139.848	NaN	NaN	NaN	101.412	108.676	81.3475	NaN	NaN	75.1063	71.3583	73.5025	71.6911
184	143.28	NaN	NaN	NaN	93.2709	100.738	72.2208	NaN	NaN	66.8275	64.1596	64.6454	63.0786
185	147.625	NaN	NaN	NaN	85.0353	94.0901	64.1603	NaN	NaN	57.7014	50.0586	57.0228	54.1199
186	150.002	NaN	NaN	NaN	76.507	87.124	56.2527	NaN	NaN	48.4518	35.5818	48.7143	45.3054
187	144.252	NaN	NaN	NaN	68.044	80.5541	48.5284	NaN	NaN	41.8905	31.9328	28.052	27.8116
188	136.921	NaN	NaN	NaN	60.8457	72.4674	44.0572	NaN	NaN	37.1844	29.3301	20.2372	15.9693
189	129.728	NaN	NaN	NaN	54.5854	66.7143	42.9714	NaN	NaN	34.322	28.3146	20.0026	13.1979
190	124.865	NaN	NaN	NaN	50.6717	62.4425	45.6074	NaN	NaN	36.1022	30.4163	20.527	22.2272
191	122.582	NaN	NaN	NaN	52.3086	60.085	49.8493	NaN	NaN	38.2796	33.8249	22.9381	15.1033
192	122.45	NaN	NaN	NaN	57.2344	62.6523	55.9989	NaN	NaN	41.5272	38.5175	27.0151	20.2134
193	125.532	NaN	NaN	NaN	63.3783	70.8015	NaN	NaN	NaN	45.9592	42.2463	29.837	30.1607
194	129.942	NaN	NaN	NaN	68.6645	78.7072	NaN	NaN	NaN	60.579	42.1512	29.3742	32.0420
195	148.697	NaN	NaN	NaN	74.7194	86.1708	NaN	NaN	NaN	66.9257	42.5378	30.2975	34.4953
196	154.892	NaN	NaN	NaN	95.4905	98.3643	NaN	NaN	NaN	71.1589	46.2208	38.6036	45.5911
197	161.862	NaN	NaN	NaN	110.491	NaN	NaN	NaN	NaN	77.3389	49.7898	56.2716	59.6255
